Terminal,Date,Latitude,Longitude,Course,Speed,Average Speed,Wind Speed,Wind Direction,Pressure,Significant Wave Height,Wind Wave Height,Swell Height,Wind Wave Direction,Swell Direction,Swell Period,Wind Wave Period,Current Speed ,Current Direction 
INC.463702145 (9469.014),14.09.2019 13:28 Z,"26° 00' 16.80"" N","053° 53' 45.60"" E",315°,000.2 kn.,000.0 kn.,002.0m/s,318°,1003mb,0.6m,0.5m,0.3m,310°,270°,005sec,003sec,0.10m/s,256°
AIS.636013410.S-34,14.09.2019 12:57 Z,"26° 00' 16.66"" N","053° 53' 45.45"" E",076°,000.0 kn.,000.0 kn.,002.0m/s,316°,1003mb,0.6m,0.5m,0.3m,305°,270°,005sec,003sec,0.10m/s,256°
AIS.636013410.S-34,14.09.2019 12:06 Z,"26° 00' 17.35"" N","053° 53' 44.98"" E",154°,000.0 kn.,000.0 kn.,002.0m/s,312°,1006mb,0.6m,0.4m,0.4m,295°,305°,004sec,003sec,0.10m/s,256°
AIS.636013410.S-34,14.09.2019 11:12 Z,"26° 00' 17.63"" N","053° 53' 44.84"" E",193°,000.0 kn.,000.0 kn.,002.0m/s,308°,1006mb,0.6m,0.3m,0.5m,290°,310°,004sec,003sec,0.10m/s,256°
AIS.636013410.S-34,14.09.2019 10:27 Z,"26° 00' 17.24"" N","053° 53' 44.98"" E",083°,000.0 kn.,000.0 kn.,002.0m/s,304°,1006mb,0.6m,0.3m,0.5m,290°,310°,004sec,003sec,0.10m/s,256°
AIS.636013410.S-34,14.09.2019 09:36 Z,"26° 00' 15.55"" N","053° 53' 45.27"" E",068°,000.0 kn.,000.1 kn.,002.0m/s,300°,1006mb,0.6m,0.3m,0.5m,285°,310°,004sec,003sec,0.10m/s,256°
AIS.636013410.S-34,14.09.2019 08:45 Z,"26° 00' 13.71"" N","053° 53' 47.43"" E",292°,000.0 kn.,000.1 kn.,002.0m/s,296°,1006mb,0.6m,0.3m,0.5m,285°,310°,004sec,003sec,0.10m/s,256°
AIS.636013410.S-34,14.09.2019 07:51 Z,"26° 00' 11.66"" N","053° 53' 50.10"" E",080°,000.0 kn.,000.1 kn.,002.0m/s,292°,1006mb,0.6m,0.3m,0.5m,280°,315°,004sec,003sec,0.10m/s,256°
INC.463702145 (9469.014),14.09.2019 07:26 Z,"26° 00' 12.00"" N","053° 53' 52.80"" E",072°,000.2 kn.,000.0 kn.,002.0m/s,290°,1006mb,0.6m,0.3m,0.5m,280°,315°,004sec,003sec,0.10m/s,256°
AIS.636013410.S-34,14.09.2019 07:03 Z,"26° 00' 11.41"" N","053° 53' 53.73"" E",242°,000.0 kn.,000.0 kn.,002.0m/s,288°,1006mb,0.6m,0.3m,0.5m,280°,315°,004sec,003sec,0.10m/s,256°
AIS.636013410.S-34,14.09.2019 06:15 Z,"26° 00' 11.73"" N","053° 53' 55.50"" E",202°,000.0 kn.,000.0 kn.,001.0m/s,320°,1003mb,0.6m,0.5m,0.3m,345°,285°,004sec,003sec,0.10m/s,256°
AIS.636013410.S-34,14.09.2019 05:27 Z,"26° 00' 12.20"" N","053° 53' 56.43"" E",269°,000.0 kn.,000.0 kn.,001.0m/s,322°,1003mb,0.7m,0.5m,0.4m,350°,290°,004sec,003sec,0.10m/s,256°
AIS.636013410.S-34,14.09.2019 04:33 Z,"26° 00' 12.42"" N","053° 53' 57.22"" E",221°,000.0 kn.,000.0 kn.,001.0m/s,324°,1003mb,0.7m,0.5m,0.4m,000°,295°,004sec,003sec,0.10m/s,256°
AIS.636013410.S-34,14.09.2019 03:45 Z,"26° 00' 12.74"" N","053° 53' 57.44"" E",217°,000.0 kn.,000.0 kn.,001.0m/s,328°,1003mb,0.7m,0.5m,0.4m,005°,295°,004sec,003sec,0.10m/s,256°
AIS.636013410.S-34,14.09.2019 02:57 Z,"26° 00' 12.34"" N","053° 53' 57.01"" E",118°,000.0 kn.,000.1 kn.,001.0m/s,330°,1003mb,0.7m,0.5m,0.4m,010°,300°,004sec,003sec,0.10m/s,256°
AIS.636013410.S-34,14.09.2019 02:06 Z,"26° 00' 10.62"" N","053° 53' 52.26"" E",064°,000.2 kn.,001.9 kn.,001.0m/s,334°,1003mb,0.7m,0.5m,0.4m,020°,305°,004sec,003sec,0.10m/s,256°
INC.463702145 (9469.014),14.09.2019 01:28 Z,"25° 59' 33.60"" N","053° 55' 02.40"" E",296°,007.0 kn.,008.1 kn.,001.0m/s,338°,1003mb,0.7m,0.5m,0.4m,025°,305°,004sec,003sec,0.10m/s,256°
AIS.636013410.S-34,14.09.2019 01:17 Z,"26° 00' 08.60"" N","053° 56' 28.53"" E",226°,009.7 kn.,011.6 kn.,001.0m/s,338°,1003mb,0.7m,0.5m,0.4m,030°,305°,004sec,003sec,0.10m/s,256°
AIS.636013410.S-34,14.09.2019 00:26 Z,"26° 07' 14.34"" N","054° 03' 58.21"" E",232°,011.5 kn.,011.7 kn.,002.0m/s,302°,1005mb,0.5m,0.4m,0.4m,290°,300°,004sec,003sec,0.10m/s,256°
AIS.636013410.S-34,13.09.2019 23:36 Z,"26° 14' 20.43"" N","054° 11' 29.00"" E",211°,011.4 kn.,011.3 kn.,002.0m/s,300°,1005mb,0.6m,0.4m,0.3m,285°,295°,005sec,003sec,0.10m/s,256°
AIS.636013410.S-34,13.09.2019 22:47 Z,"26° 19' 05.95"" N","054° 20' 16.33"" E",230°,011.8 kn.,012.0 kn.,002.0m/s,296°,1005mb,0.6m,0.4m,0.4m,280°,295°,004sec,003sec,0.10m/s,256°
AIS.636013410.S-34,13.09.2019 21:57 Z,"26° 21' 53.31"" N","054° 30' 56.88"" E",268°,012.0 kn.,012.2 kn.,001.0m/s,294°,1005mb,0.5m,0.4m,0.4m,280°,290°,004sec,002sec,0.10m/s,256°
AIS.636013410.S-34,13.09.2019 21:07 Z,"26° 20' 35.48"" N","054° 42' 07.84"" E",276°,011.2 kn.,011.7 kn.,001.0m/s,290°,1005mb,0.5m,0.3m,0.3m,280°,285°,004sec,002sec,0.00m/s,256°
AIS.636013410.S-34,13.09.2019 20:17 Z,"26° 19' 21.79"" N","054° 53' 01.60"" E",276°,010.7 kn.,011.5 kn.,001.0m/s,288°,1005mb,0.5m,0.3m,0.3m,275°,285°,004sec,002sec,0.00m/s,256°
AIS.636013410.S-34,13.09.2019 19:26 Z,"26° 18' 14.40"" N","055° 03' 46.00"" E",273°,011.1 kn.,034.8 kn.,001.0m/s,284°,1005mb,0.5m,0.3m,0.4m,280°,280°,004sec,002sec,0.00m/s,256°
INC.463702145 (9469.014),13.09.2019 19:26 Z,"26° 18' 16.80"" N","055° 03' 28.80"" E",275°,011.8 kn.,012.5 kn.,001.0m/s,284°,1005mb,0.5m,0.3m,0.4m,280°,280°,004sec,002sec,0.00m/s,256°
AIS.636013410.S-34,13.09.2019 18:37 Z,"26° 19' 10.12"" N","055° 14' 46.89"" E",255°,012.1 kn.,012.3 kn.,001.0m/s,278°,1005mb,0.5m,0.3m,0.4m,275°,275°,004sec,002sec,0.00m/s,000°
AIS.636013410.S-34,13.09.2019 17:47 Z,"26° 19' 55.41"" N","055° 26' 06.68"" E",267°,011.4 kn.,011.8 kn.,000.0m/s,256°,1003mb,0.5m,0.3m,0.4m,190°,285°,004sec,002sec,0.00m/s,256°
AIS.636013410.S-34,13.09.2019 16:56 Z,"26° 23' 19.75"" N","055° 36' 25.95"" E",253°,011.6 kn.,012.2 kn.,000.0m/s,244°,1003mb,0.5m,0.3m,0.4m,210°,280°,004sec,002sec,0.00m/s,256°
AIS.636013410.S-34,13.09.2019 16:07 Z,"26° 26' 15.39"" N","055° 47' 10.93"" E",252°,011.7 kn.,012.2 kn.,001.0m/s,238°,1003mb,0.5m,0.3m,0.4m,210°,270°,004sec,002sec,0.00m/s,000°
AIS.636013410.S-34,13.09.2019 15:17 Z,"26° 28' 47.10"" N","055° 58' 12.03"" E",249°,011.3 kn.,011.4 kn.,001.0m/s,230°,1003mb,0.5m,0.3m,0.4m,215°,255°,004sec,002sec,0.00m/s,000°
AIS.636013410.S-34,13.09.2019 14:27 Z,"26° 31' 56.24"" N","056° 08' 04.09"" E",251°,010.9 kn.,011.2 kn.,001.0m/s,226°,1003mb,0.5m,0.3m,0.4m,210°,235°,004sec,002sec,0.00m/s,000°
AIS.636013410.S-34,13.09.2019 13:34 Z,"26° 34' 45.69"" N","056° 18' 39.96"" E",253°,010.6 kn.,008.7 kn.,001.0m/s,220°,1003mb,0.5m,0.3m,0.4m,210°,205°,004sec,002sec,0.00m/s,000°
INC.463702145 (9469.014),13.09.2019 13:26 Z,"26° 35' 07.20"" N","056° 20' 02.40"" E",254°,011.2 kn.,011.7 kn.,001.0m/s,220°,1002mb,0.5m,0.3m,0.4m,210°,205°,004sec,002sec,0.00m/s,000°
AIS.636013410.S-34,13.09.2019 12:45 Z,"26° 37' 29.67"" N","056° 28' 32.91"" E",262°,011.1 kn.,010.6 kn.,001.0m/s,218°,1002mb,0.5m,0.3m,0.4m,210°,185°,004sec,002sec,0.00m/s,000°
AIS.636013410.S-34,13.09.2019 11:56 Z,"26° 34' 26.61"" N","056° 37' 24.56"" E",325°,011.7 kn.,011.8 kn.,002.0m/s,204°,1005mb,0.5m,0.3m,0.4m,205°,185°,004sec,003sec,0.00m/s,000°
AIS.636013410.S-34,13.09.2019 09:52 Z,"26° 10' 11.20"" N","056° 40' 59.98"" E",356°,011.9 kn.,012.5 kn.,001.0m/s,192°,1006mb,0.5m,0.3m,0.4m,195°,165°,004sec,002sec,0.00m/s,000°
AIS.636013410.S-34,13.09.2019 08:43 Z,"25° 56' 00.70"" N","056° 40' 58.80"" E",359°,011.6 kn.,012.4 kn.,001.0m/s,176°,1006mb,0.5m,0.3m,0.4m,180°,155°,004sec,002sec,0.00m/s,134°
AIS.636013410.S-34,13.09.2019 08:35 Z,"25° 54' 12.02"" N","056° 40' 57.61"" E",002°,011.7 kn.,012.1 kn.,001.0m/s,174°,1006mb,0.5m,0.3m,0.4m,175°,150°,004sec,002sec,0.00m/s,134°
AIS.636013410.S-34,13.09.2019 07:43 Z,"25° 43' 52.39"" N","056° 40' 42.20"" E",357°,011.5 kn.,012.0 kn.,000.0m/s,148°,1006mb,0.5m,0.3m,0.4m,165°,140°,004sec,002sec,0.00m/s,134°
INC.463702145 (9469.014),13.09.2019 07:28 Z,"25° 40' 40.80"" N","056° 40' 52.80"" E",357°,012.0 kn.,012.3 kn.,000.0m/s,144°,1006mb,0.5m,0.3m,0.4m,155°,135°,004sec,002sec,0.00m/s,134°
AIS.636013410.S-34,13.09.2019 06:56 Z,"25° 34' 14.41"" N","056° 40' 53.21"" E",357°,011.8 kn.,012.3 kn.,001.0m/s,126°,1006mb,0.6m,0.3m,0.4m,150°,125°,005sec,002sec,0.00m/s,134°
AIS.636013410.S-34,13.09.2019 05:37 Z,"25° 18' 16.92"" N","056° 38' 22.41"" E",024°,011.9 kn.,011.6 kn.,001.0m/s,118°,1003mb,0.6m,0.3m,0.5m,105°,135°,005sec,002sec,0.10m/s,134°
AIS.636013410.S-34,13.09.2019 05:17 Z,"25° 14' 45.13"" N","056° 36' 29.98"" E",025°,009.1 kn.,007.5 kn.,001.0m/s,118°,1003mb,0.6m,0.3m,0.5m,105°,130°,005sec,002sec,0.10m/s,134°
AIS.636013410.S-34,13.09.2019 04:25 Z,"25° 11' 32.71"" N","056° 30' 19.76"" E",088°,004.5 kn.,000.8 kn.,001.0m/s,120°,1003mb,0.6m,0.3m,0.5m,105°,135°,005sec,002sec,0.10m/s,134°
AIS.636013410.S-34,13.09.2019 03:37 Z,"25° 11' 50.60"" N","056° 29' 42.82"" E",312°,000.0 kn.,000.1 kn.,002.0m/s,120°,1003mb,0.6m,0.3m,0.5m,110°,140°,005sec,002sec,0.10m/s,134°
AIS.636013410.S-34,13.09.2019 02:46 Z,"25° 11' 50.89"" N","056° 29' 49.12"" E",132°,000.0 kn.,000.1 kn.,002.0m/s,120°,1003mb,0.6m,0.3m,0.5m,115°,140°,005sec,002sec,0.10m/s,134°
AIS.636013410.S-34,13.09.2019 01:55 Z,"25° 11' 48.15"" N","056° 29' 51.39"" E",236°,000.0 kn.,000.1 kn.,002.0m/s,120°,1003mb,0.6m,0.3m,0.5m,120°,140°,005sec,002sec,0.10m/s,134°
INC.463702145 (9469.014),13.09.2019 01:28 Z,"25° 11' 45.60"" N","056° 29' 52.80"" E",033°,000.2 kn.,000.0 kn.,002.0m/s,120°,1003mb,0.6m,0.3m,0.5m,125°,140°,005sec,002sec,0.10m/s,134°
AIS.636013410.S-34,13.09.2019 01:07 Z,"25° 11' 46.60"" N","056° 29' 52.94"" E",066°,000.0 kn.,000.0 kn.,002.0m/s,120°,1003mb,0.6m,0.3m,0.5m,125°,145°,005sec,002sec,0.10m/s,134°
AIS.636013410.S-34,13.09.2019 00:16 Z,"25° 11' 46.24"" N","056° 29' 52.90"" E",071°,000.0 kn.,000.0 kn.,000.0m/s,096°,1005mb,0.6m,0.4m,0.5m,135°,095°,005sec,003sec,0.10m/s,134°
AIS.636013410.S-34,12.09.2019 23:25 Z,"25° 11' 46.32"" N","056° 29' 53.05"" E",070°,000.0 kn.,000.0 kn.,000.0m/s,096°,1004mb,0.7m,0.4m,0.5m,140°,100°,005sec,003sec,0.09m/s,134°
AIS.636013410.S-34,12.09.2019 22:34 Z,"25° 11' 47.04"" N","056° 29' 52.83"" E",225°,000.0 kn.,000.0 kn.,000.0m/s,096°,1004mb,0.7m,0.4m,0.5m,145°,100°,005sec,003sec,0.09m/s,134°
AIS.636013410.S-34,12.09.2019 21:43 Z,"25° 11' 48.91"" N","056° 29' 52.00"" E",164°,000.0 kn.,000.0 kn.,000.0m/s,096°,1004mb,0.7m,0.4m,0.5m,155°,105°,005sec,003sec,0.09m/s,134°
AIS.636013410.S-34,12.09.2019 20:52 Z,"25° 11' 50.46"" N","056° 29' 51.17"" E",308°,000.0 kn.,000.0 kn.,000.0m/s,096°,1004mb,0.7m,0.4m,0.5m,160°,105°,005sec,003sec,0.09m/s,134°
AIS.636013410.S-34,12.09.2019 20:04 Z,"25° 11' 52.22"" N","056° 29' 49.95"" E",240°,000.0 kn.,000.0 kn.,000.0m/s,096°,1004mb,0.7m,0.4m,0.5m,165°,110°,005sec,003sec,0.09m/s,134°
INC.463702145 (9469.014),12.09.2019 19:26 Z,"25° 11' 52.80"" N","056° 29' 50.40"" E",188°,000.2 kn.,000.1 kn.,000.0m/s,096°,1003mb,0.7m,0.4m,0.5m,170°,110°,005sec,003sec,0.09m/s,134°
AIS.636013410.S-34,12.09.2019 19:13 Z,"25° 11' 52.29"" N","056° 29' 49.70"" E",204°,000.0 kn.,000.0 kn.,000.0m/s,096°,1003mb,0.7m,0.4m,0.5m,170°,110°,005sec,003sec,0.09m/s,134°
AIS.636013410.S-34,12.09.2019 18:25 Z,"25° 11' 51.97"" N","056° 29' 50.82"" E",114°,000.0 kn.,000.0 kn.,001.0m/s,120°,1002mb,0.6m,0.3m,0.5m,120°,140°,005sec,002sec,0.09m/s,134°
AIS.636013410.S-34,12.09.2019 17:34 Z,"25° 11' 52.15"" N","056° 29' 50.67"" E",309°,000.0 kn.,000.0 kn.,001.0m/s,120°,1002mb,0.6m,0.4m,0.5m,120°,140°,005sec,003sec,0.09m/s,134°
AIS.636013410.S-34,12.09.2019 16:43 Z,"25° 11' 52.26"" N","056° 29' 50.24"" E",143°,000.0 kn.,000.0 kn.,001.0m/s,120°,1002mb,0.6m,0.4m,0.5m,120°,140°,005sec,003sec,0.09m/s,134°
AIS.636013410.S-34,12.09.2019 15:55 Z,"25° 11' 52.62"" N","056° 29' 49.34"" E",262°,000.0 kn.,000.0 kn.,000.0m/s,120°,1002mb,0.6m,0.4m,0.5m,115°,140°,005sec,003sec,0.09m/s,134°
AIS.636013410.S-34,12.09.2019 15:04 Z,"25° 11' 52.69"" N","056° 29' 49.27"" E",130°,000.0 kn.,000.1 kn.,000.0m/s,120°,1002mb,0.6m,0.4m,0.5m,115°,140°,005sec,003sec,0.09m/s,134°
AIS.636013410.S-34,12.09.2019 14:13 Z,"25° 11' 48.22"" N","056° 29' 49.74"" E",003°,000.4 kn.,004.4 kn.,000.0m/s,120°,1002mb,0.6m,0.4m,0.5m,115°,135°,005sec,003sec,0.09m/s,134°
INC.463702145 (9469.014),12.09.2019 13:28 Z,"25° 09' 52.79"" N","056° 32' 50.40"" E",317°,005.8 kn.,005.7 kn.,001.0m/s,110°,1002mb,0.6m,0.4m,0.5m,110°,130°,005sec,003sec,0.09m/s,134°
AIS.636013410.S-34,12.09.2019 13:25 Z,"25° 09' 43.92"" N","056° 33' 00.43"" E",312°,005.4 kn.,007.0 kn.,001.0m/s,110°,1002mb,0.6m,0.4m,0.5m,110°,130°,005sec,003sec,0.09m/s,134°
AIS.636013410.S-34,12.09.2019 12:35 Z,"25° 08' 33.50"" N","056° 39' 23.32"" E",293°,007.7 kn.,007.4 kn.,001.0m/s,110°,1002mb,0.6m,0.4m,0.5m,110°,125°,005sec,003sec,0.09m/s,134°
AIS.636013410.S-34,12.09.2019 11:43 Z,"25° 05' 11.65"" N","056° 45' 19.98"" E",311°,002.4 kn.,006.6 kn.,001.0m/s,170°,1004mb,0.5m,0.3m,0.5m,175°,110°,005sec,003sec,0.09m/s,134°
AIS.636013410.S-34,12.09.2019 10:55 Z,"25° 01' 45.19"" N","056° 49' 48.07"" E",309°,012.0 kn.,008.9 kn.,001.0m/s,162°,1004mb,0.5m,0.3m,0.5m,165°,110°,005sec,003sec,0.09m/s,134°
AIS.636013410.S-34,12.09.2019 10:04 Z,"24° 55' 26.97"" N","056° 54' 12.56"" E",022°,002.5 kn.,006.8 kn.,002.0m/s,150°,1005mb,0.6m,0.4m,0.5m,155°,110°,005sec,003sec,0.09m/s,134°
AIS.636013410.S-34,12.09.2019 09:14 Z,"24° 53' 36.02"" N","057° 00' 05.72"" E",282°,012.2 kn.,012.2 kn.,002.0m/s,144°,1005mb,0.6m,0.4m,0.5m,150°,115°,005sec,003sec,0.09m/s,134°
AIS.636013410.S-34,12.09.2019 08:25 Z,"24° 50' 41.24"" N","057° 10' 39.03"" E",291°,012.4 kn.,012.4 kn.,002.0m/s,142°,1005mb,0.6m,0.4m,0.5m,145°,115°,005sec,003sec,0.09m/s,134°
AIS.636013410.S-34,12.09.2019 07:35 Z,"24° 47' 09.70"" N","057° 21' 27.10"" E",291°,012.3 kn.,010.0 kn.,003.0m/s,136°,1005mb,0.6m,0.4m,0.5m,135°,115°,005sec,003sec,0.09m/s,134°
INC.463702145 (9469.014),12.09.2019 07:26 Z,"24° 46' 36.00"" N","057° 23' 02.40"" E",292°,012.2 kn.,012.8 kn.,003.0m/s,134°,1005mb,0.6m,0.4m,0.5m,135°,115°,005sec,003sec,0.09m/s,134°
AIS.636013410.S-34,12.09.2019 06:45 Z,"24° 43' 30.25"" N","057° 31' 59.52"" E",287°,012.4 kn.,006.5 kn.,003.0m/s,132°,1006mb,0.6m,0.4m,0.5m,135°,120°,005sec,003sec,0.09m/s,134°
AIS.636013410.S-34,12.09.2019 05:38 Z,"24° 42' 50.86"" N","057° 39' 53.46"" E",136°,000.5 kn.,001.2 kn.,003.0m/s,104°,1003mb,0.7m,0.5m,0.5m,105°,125°,005sec,003sec,0.09m/s,134°
AIS.636013410.S-34,12.09.2019 05:05 Z,"24° 43' 26.50"" N","057° 40' 09.30"" E",203°,001.0 kn.,000.9 kn.,003.0m/s,102°,1003mb,0.7m,0.5m,0.5m,105°,125°,005sec,003sec,0.09m/s,134°
AIS.636013410.S-34,12.09.2019 04:14 Z,"24° 44' 10.10"" N","057° 40' 30.57"" E",206°,000.9 kn.,000.8 kn.,003.0m/s,098°,1003mb,0.7m,0.5m,0.5m,100°,125°,005sec,003sec,0.09m/s,134°
AIS.636013410.S-34,12.09.2019 03:23 Z,"24° 44' 46.60"" N","057° 40' 50.98"" E",211°,000.8 kn.,000.6 kn.,003.0m/s,096°,1003mb,0.7m,0.5m,0.5m,100°,125°,005sec,003sec,0.09m/s,134°
AIS.636013410.S-34,12.09.2019 02:35 Z,"24° 45' 10.76"" N","057° 41' 12.15"" E",280°,000.2 kn.,000.5 kn.,003.0m/s,094°,1003mb,0.7m,0.5m,0.5m,095°,125°,005sec,003sec,0.09m/s,134°
AIS.636013410.S-34,12.09.2019 01:41 Z,"24° 45' 28.62"" N","057° 41' 34.26"" E",230°,000.4 kn.,000.6 kn.,003.0m/s,092°,1003mb,0.7m,0.5m,0.5m,095°,130°,005sec,003sec,0.09m/s,134°
INC.463702145 (9469.014),12.09.2019 01:28 Z,"24° 45' 33.60"" N","057° 41' 40.80"" E",233°,000.4 kn.,000.5 kn.,003.0m/s,092°,1003mb,0.7m,0.5m,0.6m,095°,130°,005sec,003sec,0.09m/s,134°
AIS.636013410.S-34,12.09.2019 00:53 Z,"24° 45' 42.69"" N","057° 41' 56.07"" E",289°,000.1 kn.,000.6 kn.,003.0m/s,090°,1003mb,0.7m,0.5m,0.6m,090°,130°,005sec,003sec,0.09m/s,134°
AIS.636013410.S-34,12.09.2019 00:02 Z,"24° 46' 02.85"" N","057° 42' 18.14"" E",325°,000.1 kn.,000.5 kn.,003.0m/s,162°,1004mb,0.7m,0.4m,0.6m,160°,120°,005sec,003sec,0.09m/s,134°
AIS.636013410.S-34,11.09.2019 23:11 Z,"24° 46' 20.64"" N","057° 42' 40.39"" E",318°,000.2 kn.,000.5 kn.,003.0m/s,168°,1004mb,0.7m,0.3m,0.6m,170°,120°,005sec,002sec,0.08m/s,134°
AIS.636013410.S-34,11.09.2019 22:23 Z,"24° 46' 35.32"" N","057° 43' 03.28"" E",242°,000.7 kn.,000.6 kn.,003.0m/s,174°,1004mb,0.7m,0.3m,0.6m,175°,120°,005sec,002sec,0.08m/s,134°
AIS.636013410.S-34,11.09.2019 21:35 Z,"24° 46' 45.66"" N","057° 43' 33.34"" E",252°,000.6 kn.,000.7 kn.,003.0m/s,180°,1004mb,0.7m,0.3m,0.6m,180°,120°,005sec,002sec,0.08m/s,134°
AIS.636013410.S-34,11.09.2019 20:44 Z,"24° 46' 54.51"" N","057° 44' 09.20"" E",261°,000.8 kn.,000.7 kn.,003.0m/s,186°,1004mb,0.7m,0.3m,0.6m,185°,120°,005sec,002sec,0.08m/s,134°
AIS.636013410.S-34,11.09.2019 19:44 Z,"24° 46' 59.66"" N","057° 44' 57.76"" E",318°,000.6 kn.,000.7 kn.,003.0m/s,192°,1003mb,0.7m,0.3m,0.6m,190°,120°,005sec,002sec,0.08m/s,134°
INC.463702145 (9469.014),11.09.2019 19:26 Z,"24° 47' 02.40"" N","057° 45' 12.00"" E",259°,000.8 kn.,000.8 kn.,003.0m/s,192°,1003mb,0.7m,0.3m,0.6m,195°,120°,005sec,002sec,0.08m/s,134°
AIS.636013410.S-34,11.09.2019 19:05 Z,"24° 47' 04.05"" N","057° 45' 31.17"" E",263°,000.8 kn.,000.8 kn.,003.0m/s,194°,1003mb,0.7m,0.3m,0.6m,195°,120°,005sec,002sec,0.08m/s,134°
AIS.636013410.S-34,11.09.2019 18:14 Z,"24° 47' 10.57"" N","057° 46' 15.45"" E",262°,000.8 kn.,000.8 kn.,003.0m/s,104°,1002mb,0.8m,0.4m,0.6m,105°,130°,005sec,003sec,0.08m/s,134°
AIS.636013410.S-34,11.09.2019 17:23 Z,"24° 47' 15.36"" N","057° 47' 01.60"" E",267°,001.0 kn.,000.9 kn.,003.0m/s,108°,1002mb,0.7m,0.4m,0.6m,110°,125°,006sec,003sec,0.08m/s,134°
AIS.636013410.S-34,11.09.2019 16:35 Z,"24° 47' 18.81"" N","057° 47' 49.95"" E",267°,001.1 kn.,001.0 kn.,003.0m/s,110°,1002mb,0.7m,0.4m,0.6m,110°,125°,006sec,003sec,0.08m/s,134°
AIS.636013410.S-34,11.09.2019 15:44 Z,"24° 47' 24.54"" N","057° 48' 48.38"" E",261°,001.0 kn.,001.0 kn.,003.0m/s,116°,1002mb,0.7m,0.4m,0.6m,120°,125°,006sec,003sec,0.08m/s,134°
AIS.636013410.S-34,11.09.2019 14:53 Z,"24° 47' 32.10"" N","057° 49' 46.34"" E",259°,000.9 kn.,001.1 kn.,003.0m/s,118°,1001mb,0.7m,0.3m,0.6m,120°,130°,006sec,003sec,0.08m/s,134°
AIS.636013410.S-34,11.09.2019 13:50 Z,"24° 47' 46.32"" N","057° 51' 00.39"" E",263°,001.3 kn.,001.1 kn.,003.0m/s,122°,1001mb,0.7m,0.3m,0.6m,125°,130°,006sec,003sec,0.08m/s,134°
INC.463702145 (9469.014),11.09.2019 13:28 Z,"24° 47' 50.40"" N","057° 51' 26.40"" E",265°,001.2 kn.,001.2 kn.,003.0m/s,124°,1001mb,0.7m,0.3m,0.6m,125°,130°,006sec,003sec,0.08m/s,134°
AIS.636013410.S-34,11.09.2019 13:14 Z,"24° 47' 52.00"" N","057° 51' 44.10"" E",263°,001.1 kn.,001.1 kn.,003.0m/s,124°,1001mb,0.7m,0.3m,0.6m,125°,130°,006sec,003sec,0.08m/s,134°
AIS.636013410.S-34,11.09.2019 12:23 Z,"24° 47' 59.60"" N","057° 52' 47.38"" E",260°,001.1 kn.,001.1 kn.,003.0m/s,130°,1001mb,0.7m,0.3m,0.6m,130°,130°,006sec,003sec,0.08m/s,134°
AIS.636013410.S-34,11.09.2019 11:35 Z,"24° 48' 10.62"" N","057° 53' 43.62"" E",255°,001.1 kn.,001.0 kn.,003.0m/s,140°,1004mb,0.7m,0.4m,0.6m,140°,130°,006sec,003sec,0.08m/s,134°
AIS.636013410.S-34,11.09.2019 10:44 Z,"24° 48' 32.25"" N","057° 54' 32.58"" E",213°,000.8 kn.,003.8 kn.,003.0m/s,138°,1004mb,0.7m,0.4m,0.6m,140°,130°,006sec,003sec,0.08m/s,134°
AIS.636013410.S-34,11.09.2019 09:54 Z,"24° 50' 55.60"" N","057° 56' 51.97"" E",261°,012.6 kn.,013.7 kn.,003.0m/s,138°,1004mb,0.7m,0.4m,0.6m,140°,130°,006sec,003sec,0.08m/s,134°
AIS.636013410.S-34,11.09.2019 09:04 Z,"24° 52' 34.78"" N","058° 09' 14.50"" E",262°,013.6 kn.,012.7 kn.,003.0m/s,138°,1004mb,0.7m,0.4m,0.7m,145°,135°,006sec,003sec,0.08m/s,134°
AIS.636013410.S-34,11.09.2019 08:15 Z,"24° 53' 58.12"" N","058° 20' 35.26"" E",261°,012.7 kn.,012.1 kn.,003.0m/s,138°,1005mb,0.8m,0.4m,0.7m,140°,135°,006sec,003sec,0.08m/s,134°
INC.463702145 (9469.014),11.09.2019 07:26 Z,"24° 55' 28.80"" N","058° 31' 28.80"" E",260°,012.4 kn.,020.1 kn.,003.0m/s,140°,1005mb,0.8m,0.4m,0.8m,145°,140°,006sec,003sec,0.08m/s,134°
AIS.636013410.S-34,11.09.2019 07:22 Z,"24° 55' 38.46"" N","058° 32' 34.54"" E",261°,012.4 kn.,014.6 kn.,003.0m/s,140°,1005mb,0.8m,0.4m,0.8m,145°,140°,006sec,003sec,0.08m/s,134°
AIS.636013410.S-34,11.09.2019 06:19 Z,"24° 58' 01.23"" N","058° 49' 17.29"" E",260°,014.6 kn.,010.8 kn.,003.0m/s,142°,1005mb,0.9m,0.3m,0.8m,145°,145°,007sec,002sec,0.02m/s,047°
AIS.636013410.S-34,11.09.2019 05:44 Z,"24° 59' 09.20"" N","058° 56' 10.57"" E",301°,003.2 kn.,000.7 kn.,003.0m/s,162°,1001mb,0.8m,0.3m,0.8m,155°,150°,007sec,003sec,0.02m/s,046°
AIS.636013410.S-34,11.09.2019 03:23 Z,"24° 57' 43.70"" N","058° 55' 35.50"" E",004°,000.6 kn.,000.6 kn.,003.0m/s,152°,1001mb,0.8m,0.3m,0.8m,150°,150°,007sec,003sec,0.02m/s,046°
