TELEGRAM_DATE;TELEGRAM_TYPE;BALAST_FLAG;LATITUDE_DEGREES;LATITUDE_SECONDS;LONGITUDE_DEGREES;LONGITUDE_SECONDS;VESSEL_COURSE;DRAFT;ENGINE_RPM;WIND_DIRECTION;WIND_FORCE;AVERAGE_SPEED;HOURS_SLC;MINUTES_SLC;ME_CONS_24H;TRIM
2017-03-16 12:00:00;N;L;7;40;56;33;202;10.6;115.0;202;5;12.48;11;42;13.2;0
2017-03-17 12:00:00;N;L;2;4;52;37;202;0;115.0;202;5;13.71;24;0;27.5;0
2017-10-25 12:00:00;N;B;16;44;24;54;45;7.25;105.0;45;4;12.5;24;0;22.57;1.5
2018-01-23 12:00:00;N;B;65;12;40;22;22;11.15;105.0;112;4;13.21;24;0;22.21;0
2018-11-13 12:00:00;N;L;28;7;33;40;292;12.3;110.0;315;5;12.82;17;0;18.41;0
2018-11-14 12:00:00;N;L;22;32;34;54;292;12.3;110.2;315;7;12.0;25;0;29.17;0
2017-03-26 12:00:00;N;L;52;32;28;38;225;10.5;115.0;67;4;13.8;25;0;31.2;0
2018-01-04 12:00:00;N;B;82;39;20;54;292;7.25;100.0;315;5;12.38;24;0;21.3;1.5
2017-11-04 12:00:00;N;L;36;10;42;36;270;9.65;105.5;180;5;13.04;25;0;24.94;0
2017-04-11 12:00:00;N;L;87;55;25;39;135;11.5;106.0;90;5;12.47;16;12;15;0
2017-12-04 12:00:00;N;L;63;25;42;0;0;10.45;105.0;0;6;12.13;24;0;23.39;0
2017-12-05 12:00:00;N;L;59;9;46;18;0;10.45;105.0;22;5;11.63;24;0;25.97;0
2017-11-09 12:00:00;N;L;68;35;40;15;270;9.65;105.1;0;5;12.2;25;0;25.98;0
2017-11-10 07:30:00;A;L;73;29;40;38;0;9.65;105.0;315;5;12.62;19;30;19.68;0
2017-10-26 07:00:00;A;B;16;28;28;15;270;7.25;105.0;45;3;12.74;19;0;18.2;1.5
2018-11-21 12:00:00;N;L;14;18;29;25;202;12.3;108.6;225;7;11.6;25;0;26.6;0
2018-08-10 12:00:00;N;L;47;42;29;6;90;12.2;102.3;180;4;12.38;24;0;21.2;0
2016-10-18 12:00:00;N;B;93;23;28;1;315;7.2;105.0;157;3;14.5;24;0;22.92;1.4
2017-11-06 12:00:00;N;L;49;12;42;50;0;9.65;105.0;0;5;12.21;24;0;24.23;0
2017-09-02 12:00:00;N;B;9;22;37;27;0;7.25;105.1;0;5;12.94;18;0;17.25;1.5
2017-12-11 04:12:00;D;B;69;20;48;21;0;7;0.0;0;0;0.0;0;0;0;2
2017-12-11 12:00:00;N;B;67;10;49;4;67;0;103.0;270;3;13.72;7;48;7.2;0
2017-12-12 12:00:00;N;B;61;24;48;56;112;0;96.0;45;4;9.64;22;30;16.58;0
2017-12-25 12:00:00;N;B;67;45;17;15;45;9.95;105.0;90;4;13.04;24;0;22.89;0
2017-12-25 14:48:00;A;B;66;58;17;45;45;9.95;105.0;90;4;11.79;2;48;2.78;0
2016-10-15 12:00:00;N;B;79;51;27;15;202;7.2;110.0;67;4;14.38;24;0;23.78;1.4
2016-10-16 12:00:00;N;B;81;40;23;49;270;7.2;115.0;67;3;13.71;24;0;28.7;1.4
2017-11-02 12:00:00;N;L;23;32;40;5;292;9.65;105.2;0;6;11.96;25;0;25.9;0
2017-03-29 12:00:00;N;L;67;58;18;14;225;10.5;115.0;292;4;13.42;24;0;29.5;0
2018-04-22 12:00:00;N;B;62;10;40;11;270;7.45;108.2;315;4;13.57;23;0;21.9;2.1
2017-12-06 12:00:00;N;L;63;14;49;46;292;10.45;105.0;135;5;11.17;24;0;18.05;0
2017-12-07 10:18:00;A;L;69;19;48;21;225;10.65;105.0;225;5;10.99;22;18;17.56;0
2017-11-14 12:00:00;N;B;72;54;31;55;0;7.3;105.0;0;4;13.13;24;0;22.79;1.4
2017-11-18 12:00:00;N;B;89;11;28;2;315;7.25;105.0;225;4;13.29;24;0;23.16;1.5
2018-05-02 06:00:00;A;B;3;53;51;16;90;7.4;104.2;135;5;13.17;18;0;16.04;2
2017-12-22 12:00:00;N;B;61;2;32;14;225;0;105.0;45;5;13.0;24;0;23.23;0
2017-12-23 12:00:00;N;B;63;12;27;40;225;9.95;105.0;45;5;13.21;24;0;23.56;0
2017-03-24 12:00:00;N;L;41;25;34;43;225;10.5;115.0;157;5;13.44;25;0;30.5;0
2017-03-18 12:00:00;N;L;3;46;49;32;225;10.5;113.0;247;7;11.92;24;0;25.5;0
2017-03-19 12:00:00;N;L;10;11;47;38;225;10.5;115.0;270;5;12.96;25;0;26.5;0
2017-07-12 05:00:00;D;L;102;55;17;10;0;9.8;0.0;0;0;0.0;0;0;0;0
2017-03-29 21:18:00;A;L;66;55;17;45;0;10.5;113.0;315;4;13.87;9;18;11.2;0
2016-10-04 13:30:00;A;L;73;30;40;37;270;9.45;102.0;0;3;12.0;1;30;1.37;0
2017-12-21 12:00:00;N;B;58;47;36;42;225;9.95;105.0;247;5;11.51;24;30;25.43;0
2017-12-01 12:00:00;N;L;74;41;30;12;0;10.5;105.0;0;5;12.17;24;0;23.23;0
2017-12-02 12:00:00;N;L;70;37;34;40;0;10.5;105.0;0;5;12.38;24;0;23.56;0
2018-02-22 12:00:00;N;B;41;30;43;21;67;7.25;105.1;225;5;12.96;23;0;21.22;1.7
2018-02-20 12:00:00;N;B;55;36;41;3;67;7.25;91.0;225;4;9.91;23;0;16.18;1.7
2018-02-03 01:48:00;A;B;73;30;45;33;225;7.35;0.0;337;3;0.0;52;42;0.62;1.5
2018-02-01 12:00:00;N;B;0;0;0;0;0;7.35;0.0;0;0;0.0;14;54;0;1.5
2018-02-21 12:00:00;N;B;48;51;42;16;67;7.25;101.2;22;5;13.04;24;0;20.32;1.7
2017-09-25 12:00:00;N;L;11;52;5;59;135;11.05;95.0;180;6;10.54;24;0;16.95;0
2017-12-24 12:00:00;N;B;65;24;22;59;225;0;105.0;112;4;13.08;24;0;23.26;0
2016-10-18 17:30:00;A;B;94;4;30;5;0;7.9;105.0;157;3;13.45;5;30;5.2;2.4
2017-03-20 12:00:00;N;L;16;48;44;17;225;10.5;115.0;270;5;11.46;24;0;25.5;0
2017-06-28 12:00:00;N;L;84;52;20;54;135;10.6;105.1;45;5;11.71;24;0;23.4;0
2017-03-21 12:00:00;N;L;22;12;42;43;225;10.5;115.0;292;5;13.38;24;0;27;0
2016-10-14 12:00:00;N;B;76;45;32;9;202;7.2;110.0;45;4;11.32;25;0;22.26;1.4
2018-02-27 12:00:00;N;B;16;11;47;15;67;7.25;93.2;67;9;4.08;24;0;22.57;1.7
2018-03-14 12:00:00;N;L;25;59;49;13;0;11.1;108.7;315;8;9.63;24;0;28;0
2018-02-23 12:00:00;N;B;34;38;43;48;67;7.25;102.5;292;7;10.75;24;0;21.62;1.7
2017-12-16 12:00:00;N;B;54;9;47;15;22;7.25;0.0;225;5;12.49;4;5;8.24;1.5
2017-04-01 09:48:00;D;B;66;57;17;46;0;7.175;0.0;0;0;0.0;0;0;0;1.65
2017-04-01 12:00:00;N;B;67;29;17;3;202;7.175;103.0;45;4;13.64;2;12;1.8;1.65
2018-04-10 12:00:00;N;B;54;24;46;44;90;7.35;0.0;247;5;0.0;24;0;11.25;1.7
2017-05-16 12:00:00;N;B;34;21;6;33;315;7.2;103.0;315;4;13.96;24;0;21.8;1.6
2017-11-15 12:00:00;N;B;77;58;27;17;0;7.25;105.3;0;5;14.13;24;0;23.11;1.5
2017-11-16 12:00:00;N;B;80;24;24;10;225;7.25;105.2;45;5;13.04;24;0;23.02;1.5
2018-09-24 12:00:00;N;B;36;10;44;48;67;7.15;102.6;0;3;13.04;24;0;21.22;1.5
2018-09-24 12:18:00;A;B;37;24;44;42;0;7.15;102.0;0;3;11.33;0;18;0.26;1.5
2018-03-21 11:30:00;A;L;68;32;48;59;135;10.945;110.4;0;4;11.53;23;30;26.05;-0.09
2016-10-12 17:48:00;D;B;73;29;40;41;0;7.2;0.0;0;0;0.0;0;0;0;1.4
2016-10-13 12:00:00;N;B;73;37;36;32;180;7.2;102.0;135;3;12.86;18;12;15.1;1.4
2016-09-26 12:00:00;N;L;21;4;45;47;247;9.45;102.0;225;8;9.83;24;0;21.61;0
2017-12-17 12:00:00;A;B;54;16;47;9;45;7.25;0.0;270;5;0.0;24;0;8.82;1.5
2017-12-19 02:42:00;D;B;54;19;47;10;0;9.95;0.0;0;0;0.0;0;0;0;0
2018-11-03 11:42:00;D;B;32;50;29;33;0;7.05;0.0;0;0;0.0;0;0;0;1.5
2018-11-03 11:48:00;A;B;32;49;29;31;292;7.05;0.0;315;3;13.0;0;6;0.04;1.5
2018-03-20 12:00:00;N;L;63;59;48;7;292;11;109.0;315;7;11.54;24;0;27.25;0
2018-08-21 16:30:00;D;B;7;48;33;24;0;7.2;0.0;0;0;0.0;0;0;0;1.8
2018-02-24 12:00:00;N;B;28;20;44;29;67;7.25;101.4;315;6;11.61;23;0;19.73;1.7
2018-02-25 12:00:00;N;B;21;56;45;55;67;7.25;100.5;315;6;12.25;24;0;20.02;1.7
2018-04-04 07:30:00;D;B;73;37;45;30;0;7.3;0.0;0;0;0.0;0;0;0;1.8
2018-04-04 12:00:00;N;B;72;14;46;47;67;7.3;105.0;247;5;0.0;4;30;3.83;1.8
2018-08-22 06:30:00;A;B;5;7;36;14;0;7.15;103.0;45;4;13.85;13;0;14.5;1.9
2018-04-09 12:00:00;N;B;54;18;46;46;45;7.35;0.0;225;8;0.0;24;0;10.49;1.7
2017-12-19 12:00:00;N;B;54;32;45;52;180;9.95;105.0;135;5;12.8;9;18;8.87;0
2018-03-15 12:00:00;N;L;31;18;48;6;292;11.1;108.3;292;7;11.0;25;0;27.85;0
2018-03-16 12:00:00;N;L;38;29;47;25;270;11.1;109.1;157;6;12.5;24;0;27.35;0
2018-04-24 12:00:00;N;B;49;3;42;10;67;7.45;105.4;0;5;13.5;24;0;22.15;2.1
2018-09-06 18:00:00;D;B;5;38;42;2;0;7.15;0.0;0;0;0.0;0;0;0;1.5
2018-09-07 12:00:00;N;B;7;15;39;55;135;7.15;105.0;315;4;13.44;18;0;16.4;1.5
2018-10-22 16:12:00;A;B;29;43;40;11;90;7.05;101.0;45;5;12.62;4;12;3.6;1.5
2018-08-08 12:00:00;N;L;58;16;28;26;90;12.2;102.0;45;4;12.48;23;0;21.15;0
2018-04-05 12:00:00;N;B;67;11;49;0;67;44.3;105.0;157;5;13.63;8;0;23.54;75.8
2018-02-26 12:00:00;N;B;19;51;46;14;112;7.25;89.0;112;10;5.39;23;0;14.6;1.7
2018-08-15 12:00:00;N;L;19;3;33;47;90;12.2;102.1;45;4;12.04;23;0;20.75;0
2018-08-16 12:00:00;N;L;14;32;33;3;90;12.25;102.1;0;5;12.13;24;0;21.4;0
2018-04-06 12:00:00;N;B;59;28;47;29;112;7.35;100.9;202;5;13.75;24;0;19.93;1.7
2018-04-26 12:00:00;N;B;35;40;44;11;67;7.45;107.9;0;4;14.17;24;0;23.77;2.1
2018-04-11 12:00:00;N;B;54;30;46;16;225;7.35;0.0;67;4;0.0;24;0;8.73;1.7
2018-05-04 03:00:00;A;B;10;42;57;37;112;7.4;110.0;225;5;14.93;15;0;15.17;2
2018-03-17 12:00:00;N;L;45;13;46;17;247;11.1;109.7;315;6;11.72;25;0;28.15;0
2018-02-28 12:00:00;N;B;12;18;48;32;67;7.35;100.2;67;8;7.79;24;0;24.57;1.5
2018-03-01 12:00:00;N;B;8;15;49;25;67;7.35;101.0;22;8;7.25;24;0;25.97;1.5
2018-08-09 12:00:00;N;L;52;59;28;40;90;12.2;102.1;45;4;12.71;24;0;21.3;0
2017-01-10 12:00:00;N;B;20;33;28;9;26;7.2;105.0;22;5;13.13;23;0;21.49;1.6
2018-08-17 12:00:00;N;L;8;43;33;36;90;12.25;102.1;0;4;11.42;24;0;21.25;0
2018-08-27 12:00:00;N;L;3;44;41;15;45;9.4;103.0;0;3;12.92;24;0;22.84;0
2018-04-07 12:00:00;N;B;54;34;46;38;225;7.35;100.0;135;7;13.82;16;30;18.45;1.7
2018-04-28 12:00:00;N;B;23;46;46;59;67;7.4;108.1;315;8;7.5;24;0;24.45;2
2018-04-12 01:30:00;A;B;54;40;46;38;45;7.35;0.0;67;3;0.0;13;30;0.55;1.7
2018-01-01 07:48:00;D;B;66;58;17;45;0;7.25;0.0;0;0;0.0;0;0;0;1.5
2018-01-01 12:00:00;N;B;67;42;17;41;247;7.25;101.0;45;4;13.57;4;12;3.8;1.5
2018-01-02 12:00:00;N;B;72;30;17;40;292;7.25;101.0;45;5;12.13;24;0;22.22;1.5
2016-09-08 12:00:00;N;B;7;31;46;19;45;7.2;101.0;225;6;11.67;24;0;21.22;1.4
2018-03-03 12:00:00;N;B;2;13;51;2;67;7.35;105.0;45;5;12.25;24;0;25.97;1.5
2018-03-03 14:30:00;A;B;3;2;51;43;225;7.35;105.0;45;3;9.6;2;30;2.37;1.5
2018-08-11 12:00:00;N;L;41;22;30;41;90;12.2;102.2;180;4;12.39;23;0;20.75;0
2018-04-08 12:00:00;N;B;54;21;46;47;22;44.35;0.0;45;5;0.0;24;0;11.67;75.7
2018-10-28 03:00:00;D;L;26;12;40;25;0;10.18;0.0;0;0;0.0;0;0;0;0
2018-10-28 12:00:00;N;L;25;23;38;43;180;10.18;102.0;135;5;11.89;9;0;7.9;0
2018-11-29 12:00:00;N;L;0;0;4;36;45;12.3;100.5;135;6;12.33;24;0;20.99;0
2018-04-23 12:00:00;N;B;55;38;40;55;67;7.45;105.6;45;4;13.48;23;0;21.25;2.1
2018-10-08 21:00:00;A;B;23;56;37;38;337;6.95;100.0;315;4;12.33;9;0;7.49;1.5
2018-10-20 18:12:00;D;B;23;56;37;38;0;6.95;0.0;0;0;0.0;0;0;0;1.5
2018-10-22 06:30:00;D;B;26;12;40;25;0;7.05;0.0;0;0;0.0;0;0;0;1.5
2018-10-22 12:00:00;N;B;28;44;40;7;90;7.05;101.0;45;5;12.0;5;30;4.68;1.5
2018-07-07 12:00:00;A;B;94;11;29;26;315;7.3;102.1;270;2;12.83;24;0;19.75;2.6
2018-03-12 12:00:00;N;L;11;49;49;19;315;11.1;104.8;315;8;10.08;25;0;27.22;0
2018-03-18 12:00:00;N;L;51;52;45;42;270;11.1;110.0;270;7;11.29;24;0;28.1;0
2018-03-19 12:00:00;N;L;57;36;46;20;292;11.1;110.0;270;8;10.48;25;0;28.25;0
2018-08-25 16:42:00;D;L;5;1;36;15;0;9.4;0.0;0;0;0.0;0;0;0;0
2018-08-26 12:00:00;N;L;0;30;37;35;45;9.4;103.0;45;4;13.06;19;18;18.74;0
2016-09-29 12:00:00;N;L;40;50;42;4;225;9.45;102.3;225;5;11.6;25;0;24.54;0
2018-04-14 07:00:00;D;L;54;43;46;51;0;9.9;0.0;0;0;0.0;0;0;0;0
2018-04-14 12:00:00;N;L;55;59;45;44;225;9.9;104.7;225;7;11.4;5;0;4.73;0
2018-04-15 12:00:00;N;L;60;17;42;37;247;9.9;105.3;247;6;12.12;25;30;25.2;0
2018-05-04 16:24:00;D;B;10;44;57;37;0;7;0.0;0;0;0.0;0;0;0;0.6
2018-05-05 01:00:00;A;B;12;9;56;24;135;7;105.0;45;3;13.6;8;36;7.85;0.6
2018-05-05 05:30:00;D;B;10;43;57;36;0;7;0.0;0;0;0.0;0;0;0;0.6
2018-05-05 12:00:00;N;B;14;26;55;47;67;7;104.7;135;3;14.92;6;30;5.88;0.6
2018-09-02 01:42:00;D;B;4;17;43;59;0;7.15;0.0;0;0;0.0;0;0;0;1.5
2018-05-27 12:00:00;N;L;61;11;28;4;225;10.47;105.2;135;3;12.72;25;0;24.1;0
2018-05-28 12:00:00;N;L;65;50;19;4;225;10.47;104.2;90;3;12.67;24;0;22.65;0
2018-07-10 09:00:00;D;L;95;13;29;32;0;10.52;0.0;0;0;0.0;0;0;0;0
2018-07-10 11:30:00;A;L;95;12;29;26;135;10.52;105.4;315;2;12.8;2;30;2.66;0
2018-05-13 23:00:00;A;L;10;36;57;52;0;10.6;105.0;0;4;12.82;11;0;10.5;0
2018-05-14 08:30:00;D;L;10;48;57;48;0;10.4;0.0;0;0;0.0;0;0;0;0.2
2018-05-14 12:00:00;N;L;9;43;57;30;247;10.4;105.0;0;3;12.57;3;30;3.32;0.2
2017-03-22 12:00:00;N;L;29;19;39;17;225;10.5;115.0;180;4;13.84;25;0;29.4;0
2017-03-23 12:00:00;N;L;35;0;37;37;225;10.5;115.0;202;4;13.79;24;0;29;0
2018-07-04 12:00:00;N;B;81;14;18;59;0;7.15;99.7;315;4;14.17;24;0;17.95;1.7
2018-04-01 07:00:00;A;L;73;37;45;30;225;10.9;108.0;225;4;0.0;19;0;18.73;0
2018-03-31 05:00:00;D;L;69;17;48;8;0;0;0.0;0;0;0.0;0;0;0;0
2018-11-18 12:00:00;N;L;1;34;36;5;247;12.3;110.9;270;5;12.63;24;0;26.8;0
2018-04-16 12:00:00;N;L;67;46;40;15;270;9.9;105.2;135;5;13.5;24;0;22.2;0
2018-10-18 13:24:00;D;B;23;56;37;38;0;6.95;0.0;0;0;0.0;0;0;0;1.5
2018-10-18 16:30:00;A;B;23;56;37;38;0;6.95;102.0;315;3;12.74;3;6;2.83;1.5
2018-03-13 12:00:00;N;L;18;20;50;46;247;11.1;107.8;225;6;11.6;25;0;27.95;0
2018-07-05 12:00:00;N;B;85;32;22;51;337;7.25;100.2;337;3;12.92;25;0;18.7;1.5
2018-10-26 23:24:00;D;L;28;45;40;15;0;55.68;0.0;0;0;0.0;0;0;0;91
2018-12-03 16:00:00;D;B;1;5;6;19;0;7.25;0.0;0;0;0.0;0;0;0;1.9
2017-01-26 12:00:00;N;L;7;50;46;45;210;11.2;105.0;135;7;10.25;24;0;25.28;0
2018-03-31 12:00:00;N;L;70;37;47;5;225;10.9;108.0;180;5;0.0;7;0;6.85;0
2018-10-27 07:54:00;A;L;26;12;40;25;270;10.18;102.0;135;4;11.76;8;30;8.26;0
2018-11-25 12:00:00;N;L;17;30;10;13;135;12.3;110.0;225;6;12.5;24;0;26.8;0
2018-06-07 21:00:00;D;L;66;28;18;7;0;9;0.0;0;0;0.0;0;0;0;0
2018-06-07 21:30:00;A;L;66;28;18;7;0;9;0.0;45;4;11.6;0;30;0.25;0
2018-04-17 11:30:00;A;L;73;30;40;21;270;9.9;105.0;270;7;12.13;23;30;22.4;0
2017-06-10 12:00:00;N;L;77;5;26;58;315;0;105.0;180;4;13.46;24;0;24.6;0
2017-06-10 16:00:00;A;L;78;31;26;46;315;9.8;105.0;180;2;12.5;4;0;3.95;0
2018-03-05 13:12:00;D;B;3;2;51;43;0;7.375;0.0;0;0;0.0;0;0;0;1.55
2018-03-05 22:00:00;A;B;3;2;51;43;270;7.375;0.0;135;2;0.0;8;48;5.1;1.55
2018-12-06 12:00:00;N;B;11;9;5;13;45;7.25;109.4;135;5;12.96;24;0;25.1;1.9
2018-07-12 11:00:00;A;L;97;1;21;11;225;10.53;105.0;315;2;13.09;23;0;20.97;0
2019-01-14 12:00:00;N;L;9;9;0;23;135;10;107.3;135;6;12.43;23;0;22.5;0
2019-01-15 12:00:00;N;L;6;42;3;34;135;10;108.2;135;6;12.0;24;0;24.9;0
2019-01-23 12:00:00;N;L;15;45;29;46;135;10;105.1;135;6;11.63;24;0;25.9;0
2018-10-21 09:42:00;A;B;26;12;40;25;67;7.05;101.0;315;6;12.19;15;30;13.31;1.5
2019-01-21 06:00:00;A;L;12;19;22;53;180;10;102.0;135;6;11.11;18;0;17.91;0
2019-01-26 12:00:00;N;L;26;7;34;23;45;10.1;105.0;135;6;11.25;24;0;25.27;0
2019-01-24 12:00:00;N;L;17;26;33;16;135;10;103.6;135;7;9.79;24;0;26.33;0
2018-06-22 00:30:00;D;B;66;28;18;7;0;7.105;0.0;0;0;0.0;0;0;0;1.79
2018-06-22 02:00:00;A;B;66;28;18;7;0;7.105;105.0;90;3;12.67;1;30;1.26;1.79
2018-04-20 19:30:00;D;B;73;26;40;42;0;7.45;0.0;0;0;0.0;0;0;0;2.1
2018-04-21 12:00:00;N;B;68;25;40;54;90;7.45;106.5;0;3;13.39;16;30;15.28;2.1
2018-12-19 12:00:00;N;L;7;7;36;3;292;9.8;109.7;315;6;12.38;24;0;26.8;0
2017-11-28 12:00:00;N;L;86;41;24;17;157;10.8;105.0;112;6;11.67;24;0;24.06;0
2018-11-29 18:00:00;A;L;0;24;4;32;45;12.3;100.0;90;6;12.17;6;0;5.24;0
2018-12-09 12:00:00;N;B;18;33;18;0;0;7.25;111.6;315;5;13.58;24;0;27.59;1.9
2019-01-27 12:00:00;N;L;29;11;32;32;45;10.1;110.2;45;6;8.33;24;0;28.16;0
2019-01-07 12:00:00;N;L;14;7;32;11;202;10;105.0;225;6;12.79;24;0;22.57;0
2018-11-21 18:12:00;A;L;15;19;28;13;202;12.3;109.1;225;7;11.94;6;12;6.89;0
2018-11-21 20:30:00;D;B;15;8;28;19;0;12.3;0.0;0;0;0.0;0;0;0;0
2019-01-28 12:00:00;N;L;32;58;28;39;45;10;112.0;45;6;10.5;24;0;29.69;0
2019-01-19 12:00:00;N;L;6;56;17;53;112;10;102.0;135;6;10.21;24;0;25.62;0
2019-01-25 12:00:00;N;L;21;9;35;8;90;10;104.8;135;6;10.67;24;0;25.97;0
2018-05-19 12:00:00;N;L;61;47;44;36;247;10.4;110.3;180;3;13.56;25;0;27.4;0.2
2018-05-20 12:00:00;N;L;22;7;42;55;225;10.4;110.3;225;4;13.21;24;0;26.5;0.2
2018-05-21 12:00:00;N;L;29;16;39;17;247;10.4;110.5;270;4;13.24;25;0;27.61;0.2
2018-05-22 12:00:00;N;L;35;32;36;9;247;10.4;110.3;180;3;13.5;24;0;26.65;0.2
2019-01-10 12:00:00;N;L;17;52;17;40;180;10;108.0;225;5;13.0;24;0;24.92;0
2019-01-11 12:00:00;N;L;17;40;12;37;157;10;107.9;225;5;13.04;24;0;24.6;0
2018-12-18 12:00:00;N;L;1;22;36;3;90;9.8;110.3;90;5;12.25;24;0;26.69;0
2019-01-22 12:00:00;N;L;14;20;25;6;135;10;105.0;135;6;12.71;14;0;14.74;0
2019-01-29 05:00:00;A;L;32;43;25;58;45;10;110.0;45;6;11.82;17;0;20.82;0
2018-05-23 12:00:00;N;L;40;50;33;44;247;10.5;105.0;225;3;12.76;25;0;23.85;0
2018-05-28 19:00:00;A;L;66;28;18;7;225;10.47;103.7;90;4;12.57;7;0;6.32;0
2019-01-12 12:00:00;N;L;15;3;8;16;135;10;108.0;315;2;13.13;24;0;23.56;0
2019-01-04 12:00:00;N;L;8;31;46;7;225;10;110.0;90;5;12.71;24;0;26.52;0
2018-10-20 08:18:00;D;B;23;56;37;38;0;6.95;0.0;0;0;0.0;0;0;0;1.5
2018-10-20 11:48:00;A;B;23;56;37;38;337;6.95;105.0;45;4;13.31;3;30;3.5;1.5
2016-09-14 14:30:00;A;B;28;59;59;36;202;7.3;101.0;45;4;12.4;2;30;1.57;1.4
2018-03-02 12:00:00;N;B;4;42;49;53;90;7.35;105.0;45;90;6.13;23;0;26.8;1.5
2018-07-03 12:00:00;N;B;77;47;15;3;292;7.15;99.3;45;3;12.96;24;0;17.9;1.7
2018-11-16 12:00:00;N;L;11;58;37;14;292;12.3;110.3;270;5;12.79;24;0;27.68;0
2018-05-24 12:00:00;N;L;45;16;31;56;247;10.5;105.2;180;3;12.71;24;0;23.1;0
2018-05-25 12:00:00;N;L;51;34;28;12;247;10.5;105.2;180;3;12.8;25;0;24.05;0
2018-09-02 03:30:00;A;B;4;9;43;30;270;7.15;105.0;315;4;13.33;1;48;1.76;1.5
2018-12-20 12:00:00;N;L;10;28;39;2;0;9.8;110.6;315;6;11.88;24;0;28.4;0
2017-11-13 12:00:00;N;B;70;41;36;38;180;7.25;105.0;135;4;12.06;22;48;22.08;1.5
2018-05-15 12:00:00;N;L;33;39;53;39;180;10.4;109.4;0;3;13.63;24;0;25.75;0.2
2018-07-06 12:00:00;N;B;90;4;26;10;315;7.25;100.1;315;2;13.75;24;0;18.46;1.5
2019-01-09 12:00:00;N;L;17;57;22;9;225;10;108.4;225;5;13.04;24;0;25.27;0
2018-12-08 12:00:00;N;B;18;7;13;10;0;7.25;109.5;45;5;13.63;24;0;25.4;1.9
2018-07-27 14:30:00;A;B;90;3;30;37;0;7.5;100.0;135;2;13.6;2;30;1.96;2
2018-10-01 12:00:00;N;B;27;48;40;54;270;10;102.0;45;6;12.89;3;48;2.85;0
2018-09-30 20:54:00;A;L;29;8;41;4;247;10;102.0;45;5;12.92;8;54;7.04;0
2018-10-01 08:12:00;D;L;29;8;41;4;0;10;0.0;0;0;0.0;0;0;0;0
2017-02-03 12:00:00;N;L;14;6;8;41;135;11.2;110.0;0;4;13.54;24;0;26.33;0
2018-09-08 12:00:00;N;B;14;47;36;14;112;7.15;110.0;315;3;13.79;24;0;24.73;1.5
2018-05-15 22:30:00;A;L;4;12;52;5;90;10.4;109.9;0;3;13.81;10;30;11.52;0.2
2018-05-16 06:30:00;D;L;4;12;52;4;0;10.4;0.0;0;0;0.0;0;0;0;0.2
2018-05-16 12:00:00;N;L;2;45;51;22;225;10.4;104.4;270;4;13.45;5;30;5.24;0.2
2018-05-06 09:30:00;A;B;21;27;57;18;135;7.15;100.0;180;3;12.59;20;30;16.05;0.5
2019-01-17 12:00:00;N;L;0;36;11;34;135;10;107.8;135;6;11.5;24;0;24.98;0
2018-10-08 12:00:00;N;B;25;43;35;55;292;6.95;101.0;315;5;12.48;23;0;19.24;1.5
2018-09-05 17:48:00;A;B;4;40;42;56;135;7.15;102.5;315;2;12.4;2;30;2.18;1.5
2018-05-17 03:00:00;A;L;2;34;50;26;22;10.4;110.1;0;4;13.31;16;0;17.52;0.2
2018-05-17 10:00:00;D;L;2;34;50;26;0;10.4;0.0;0;0;0.0;0;0;0;0.2
2018-05-17 12:00:00;N;L;2;8;50;21;202;10.4;109.8;0;3;14.0;2;0;2.16;0.2
2018-05-08 14:30:00;D;B;21;23;57;13;0;9.3;0.0;0;0;0.0;0;0;0;0
2018-07-26 12:00:00;N;B;87;5;26;56;0;7.5;100.0;135;2;12.63;24;0;19.15;2
2018-05-09 02:00:00;A;B;20;44;55;48;90;9.3;96.0;90;3;12.0;11;30;6.9;0
2018-09-05 15:18:00;D;B;4;5;42;32;0;7.15;0.0;0;0;0.0;0;0;0;1.5
2019-01-18 12:00:00;N;L;3;1;15;5;135;10;108.2;135;6;11.5;24;0;25.9;0
2017-02-23 12:00:00;N;B;17;10;12;36;355;7.2;105.0;0;4;12.96;24;0;21.88;1.6
2018-09-10 06:00:00;A;B;23;58;37;34;292;6.55;104.0;315;4;12.12;17;0;16.03;1.3
2018-07-01 17:00:00;D;B;66;28;18;7;0;7.15;0.0;0;0;0.0;0;0;0;1.7
2017-04-05 12:00:00;N;B;86;19;24;40;337;7.175;103.0;135;5;13.38;24;0;21.5;1.65
2019-01-05 12:00:00;N;L;11;51;41;5;202;10;110.0;225;6;12.54;24;0;25.97;0
2018-05-12 01:30:00;D;L;20;46;55;33;0;10.7;0.0;0;0;0.0;0;0;0;0
2018-05-18 12:00:00;N;L;9;36;47;35;0;10.4;109.7;225;3;13.67;24;0;25.91;0.2
2018-08-06 12:00:00;N;L;69;50;26;5;90;12.2;102.9;45;3;12.35;23;0;21.65;0
2017-07-23 12:00:00;N;B;95;56;13;17;135;7;105.0;45;4;12.54;24;0;22.4;0.8
2019-01-20 12:00:00;N;L;10;21;20;10;135;10;102.0;135;6;10.13;23;0;22.9;0
2018-07-02 12:00:00;N;B;71;46;15;39;270;7.15;99.8;45;4;13.05;19;0;14.81;1.7
2019-01-21 22:00:00;D;L;12;54;22;54;0;10;0.0;0;0;0.0;0;0;0;0
